filename,label,label_ru,source_part,source_folder,original_path,processed_path,width,height
ch2__180.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\180.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__180.jpg,2272,1704
ch2__181.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\181.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__181.jpg,2272,1704
ch2__182.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\182.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__182.jpg,2272,1704
ch2__1820343 3.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1820343 3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1820343 3.jpg,3120,1912
ch2__1820355 2.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1820355 2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1820355 2.jpg,3120,1915
ch2__1820355 4.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1820355 4.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1820355 4.jpg,3120,1927
ch2__1820356 1.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1820356 1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1820356 1.jpg,3120,2080
ch2__1820357 1.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1820357 1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1820357 1.jpg,3120,1927
ch2__1820358 3.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1820358 3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1820358 3.jpg,2895,1915
ch2__1820362 1.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1820362 1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1820362 1.jpg,3120,2080
ch2__1822096 4.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822096 4.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822096 4.jpg,891,594
ch2__1822096 х5.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822096 х5.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822096 х5.jpg,3120,2080
ch2__1822097 2.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822097 2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822097 2.jpg,891,555
ch2__1822097 cp1.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822097 cp1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822097 cp1.jpg,891,556
ch2__1822097.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822097.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822097.jpg,891,545
ch2__1822098 2.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822098 2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822098 2.jpg,891,552
ch2__1822099 val 3.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822099 val 3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822099 val 3.jpg,891,540
ch2__1822099 val.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822099 val.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822099 val.jpg,891,543
ch2__1822215.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822215.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822215.jpg,1404,864
ch2__1822216 3.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822216 3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822216 3.jpg,1404,864
ch2__1822216.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822216.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822216.jpg,1404,857
ch2__1822217 1.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822217 1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822217 1.jpg,1404,862
ch2__1822217 3.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\1822217 3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__1822217 3.jpg,1404,867
ch2__183.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\183.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__183.jpg,2272,1704
ch2__19.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\19.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__19.jpg,6240,3790
ch2__19_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\19_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__19_.jpg,4160,2768
ch2__2.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__2.jpg,3926,2484
ch2__20.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\20.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__20.jpg,6240,3755
ch2__21.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\21.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__21.jpg,6240,3750
ch2__22.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\22.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__22.jpg,6240,3825
ch2__22_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\22_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__22_.jpg,4160,2768
ch2__23.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\23.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__23.jpg,5236,4160
ch2__23_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\23_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__23_.jpg,4160,2768
ch2__25.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\25.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__25.jpg,969,518
ch2__25_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\25_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__25_.jpg,4160,2768
ch2__26.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\26.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__26.jpg,6240,3835
ch2__26_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\26_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__26_.jpg,4160,2768
ch2__27.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\27.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__27.jpg,6240,3805
ch2__27_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\27_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__27_.jpg,4160,2768
ch2__28.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\28.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__28.jpg,5196,4160
ch2__29.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\29.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__29.jpg,6240,3795
ch2__29_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\29_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__29_.jpg,4160,2768
ch2__3.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__3.jpg,4154,2541
ch2__30_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\30_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__30_.jpg,4160,2768
ch2__31.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\31.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__31.jpg,2577,2080
ch2__31_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\31_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__31_.jpg,4160,2768
ch2__32_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\32_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__32_.jpg,4160,2768
ch2__33.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\33.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__33.jpg,3106,1898
ch2__33_ (2).jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\33_ (2).jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__33_ (2).jpg,4160,2768
ch2__33_.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\33_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__33_.jpg,6240,3781
ch2__34.jpg,ryadovaya,рядовая,Фото руд по сортам. ч2,рядовые,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\рядовые\34.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\ryadovaya\ch2__34.jpg,3120,1918
